이름,평점,주소,좌표,구,위도,경도,Cluster
백번가코다리,-,서울특별시 도봉구 마들로11가길 6-25 창동월가타워 1F,"(37.6527305, 127.0491717)",도봉구,37.6527305,127.04917169999999,[7]
코지더힐,-,서울특별시 도봉구 마들로11길 74 2F,"(37.644567, 127.0377571)",도봉구,37.644566999999995,127.0377571,[7]
가마봉생고기,-,서울특별시 도봉구 마들로18길 35,"(37.6616739, 127.0486391)",도봉구,37.6616739,127.04863909999999,[7]
옥류짬뽕,-,서울특별시 도봉구 방학로 107,"(37.6625971, 127.0402514)",도봉구,37.6625971,127.0402514,[7]
비스트로슬로우,-,서울특별시 도봉구 방학로 169,"(37.6621194, 127.0333937)",도봉구,37.662119399999995,127.03339369999999,[7]
카페더로비,-,서울특별시 도봉구 방학로 171-5 1F,"(37.6619876, 127.0332537)",도봉구,37.661987599999996,127.0332537,[7]
수정궁,4,서울특별시 도봉구 방학로 173,"(37.6620613, 127.0329025)",도봉구,37.6620613,127.03290249999999,[7]
윤짬뽕,3.7,서울특별시 도봉구 방학로 183,"(37.6619155, 127.032153)",도봉구,37.661915500000006,127.03215300000001,[7]
카페306,-,서울특별시 도봉구 방학로 306,"(37.6628857, 127.0183875)",도봉구,37.662885700000004,127.0183875,[]
봉평메밀촌,-,서울특별시 도봉구 방학로 31-16 신일빌딩,"(37.6485536, 127.0349616)",도봉구,37.6485536,127.03496159999999,[7]
사거리짬뽕집,-,서울특별시 도봉구 방학로 99-16,"(37.6620529, 127.0415924)",도봉구,37.6620529,127.04159240000001,[7]
복진해물잔치마당,-,서울특별시 도봉구 방학로11길 101 2F,"(37.6583421, 127.0343606)",도봉구,37.658342100000006,127.03436059999999,[7]
사이코우스시,3.3,서울특별시 도봉구 방학로7길 99,"(37.6581316, 127.0363807)",도봉구,37.6581316,127.03638070000001,[7]
황금성,-,서울특별시 도봉구 삼양로 544 2F,"(37.6517093, 127.0129874)",도봉구,37.6517093,127.0129874,[7]
엘수에뇨,-,서울특별시 도봉구 삼양로142길 3,"(37.6505322, 127.0135843)",도봉구,37.65053220000001,127.01358429999999,[7]
도레미분식즉석떡볶이,-,서울특별시 도봉구 삼양로144길 18,"(37.6513247, 127.0138628)",도봉구,37.6513247,127.0138628,[7]
산책,-,서울특별시 도봉구 삼양로144길 18,"(37.6513247, 127.0138628)",도봉구,37.6513247,127.0138628,[7]
Comfort Cafe,-,서울특별시 도봉구 삼양로144길 19,"(37.6516881, 127.0138965)",도봉구,37.6516881,127.0138965,[7]
고씨네,-,서울특별시 도봉구 삼양로144길 25-11,"(37.6521959, 127.0142853)",도봉구,37.652195899999995,127.01428529999998,[7]
모람,-,서울특별시 도봉구 삼양로144길 25-11,"(37.6521959, 127.0142853)",도봉구,37.652195899999995,127.01428529999998,[7]
누들아한타이,-,서울특별시 도봉구 삼양로144길 3-8,"(37.6517699, 127.0133379)",도봉구,37.6517699,127.0133379,[7]
조이키친,-,서울특별시 도봉구 삼양로144길 3-8,"(37.6517699, 127.0133379)",도봉구,37.6517699,127.0133379,[7]
카페레,-,서울특별시 도봉구 삼양로144길 9,"(37.6515882, 127.0133652)",도봉구,37.651588200000006,127.0133652,[7]
Wake Up Good Night,-,서울특별시 도봉구 삼양로146길 10,"(37.6522698, 127.0132111)",도봉구,37.6522698,127.0132111,[7]
도꼬정,-,서울특별시 도봉구 삼양로154길 11,"(37.6555721, 127.0138599)",도봉구,37.6555721,127.01385990000001,[7]
너구리해장국,-,서울특별시 도봉구 시루봉로 149 도봉그린빌라,"(37.6761337, 127.0426823)",도봉구,37.67613370000001,127.04268229999998,[7]
언니네키친,-,서울특별시 도봉구 시루봉로 206 1F,"(37.6670833, 127.033412)",도봉구,37.6670833,127.03341200000001,[7]
황금코다리,-,서울특별시 도봉구 시루봉로 68,"(37.656787, 127.028228)",도봉구,37.656787,127.028228,[]
강남떡볶이,-,서울특별시 도봉구 시루봉로 71,"(37.6575265, 127.0260117)",도봉구,37.6575265,127.02601170000001,[]
푸곱야채곱창,-,서울특별시 도봉구 시루봉로17길 4,"(37.6682884, 127.0343508)",도봉구,37.668288399999994,127.03435079999998,[]
누드곱창,-,서울특별시 도봉구 시루봉로6길 93,"(37.6593819, 127.0326097)",도봉구,37.65938189999999,127.03260970000001,[7]
도본,3.9,서울특별시 도봉구 우이천로 288-3 1F,"(37.64386289999999, 127.0302286)",도봉구,37.643862899999995,127.03022859999999,[7]
더블도어,3.8,서울특별시 도봉구 우이천로 354,"(37.6477943, 127.0250011)",도봉구,37.647794299999994,127.0250011,[7]
세평반부엌,-,서울특별시 도봉구 우이천로 356,"(37.6478769, 127.0248538)",도봉구,37.6478769,127.02485379999999,[7]
하이투피플,-,서울특별시 도봉구 우이천로 483,"(37.6561844, 127.0154316)",도봉구,37.6561844,127.01543159999999,[7]
멘야코노하카레,4.2,서울특별시 도봉구 우이천로20길 7 103동 1F,"(37.6410108, 127.0336501)",도봉구,37.6410108,127.03365009999999,[7]
멘부리,-,서울특별시 도봉구 우이천로24길 40 1F,"(37.6451706, 127.0315702)",도봉구,37.6451706,127.0315702,[7]
쌍문동판다쓰,4.2,서울특별시 도봉구 우이천로24길 49 다온쉐르빌,"(37.6498865, 127.0235183)",도봉구,37.6498865,127.02351829999999,[7]
행복김밥,-,서울특별시 도봉구 해등로 128,"(37.6549315, 127.0408487)",도봉구,37.6549315,127.0408487,[7]
미소돈까스,-,서울특별시 도봉구 해등로 158,"(37.6570123, 127.0388964)",도봉구,37.6570123,127.03889640000001,[7]
일월생,-,서울특별시 도봉구 해등로 180,"(37.6577361, 127.036838)",도봉구,37.6577361,127.03683799999999,[7]
카페비,-,서울특별시 도봉구 해등로 67,"(37.6493065, 127.0417384)",도봉구,37.6493065,127.04173840000001,[7]
카페오븐,4.5,서울특별시 도봉구 해등로16길 12 현대아파트,"(37.6558306, 127.0408775)",도봉구,37.6558306,127.0408775,[7]
명인소곱창,-,서울특별시 도봉구 해등로16길 42,"(37.6551624, 127.0422148)",도봉구,37.6551624,127.04221480000001,[7]
밀스,-,서울특별시 도봉구 해등로16길 46,"(37.6551369, 127.0424033)",도봉구,37.6551369,127.0424033,[7]
창동두리네곱창,3.6,서울특별시 도봉구 해등로16길 46,"(37.6551369, 127.0424033)",도봉구,37.6551369,127.0424033,[7]
엉클두,-,서울특별시 도봉구 해등로16길 54,"(37.6549888, 127.0428086)",도봉구,37.6549888,127.04280859999999,[7]
꿀소담,3.7,서울특별시 도봉구 해등로16길 67,"(37.6550638, 127.0437166)",도봉구,37.6550638,127.0437166,[7]
포유,-,서울특별시 도봉구 해등로16길 7,"(37.6563467, 127.0408113)",도봉구,37.6563467,127.04081129999999,[7]
고메즈,-,서울특별시 도봉구 해등로17길 44,"(37.6550907, 127.0374989)",도봉구,37.6550907,127.0374989,[7]
골목식당,-,서울특별시 동대문구 경동시장로2길 49-1,"(37.5805697, 127.0436807)",동대문,37.580569700000005,127.0436807,[32]
크로네,3.4,서울특별시 동대문구 경희대로 17,"(37.5931286, 127.0524226)",동대문,37.5931286,127.0524226,[29]
포보,3.8,서울특별시 동대문구 경희대로 19,"(37.5933774, 127.0524342)",동대문,37.593377399999994,127.0524342,[29]
스시해나루,3.3,서울특별시 동대문구 경희대로 3-1,"(37.5919549, 127.0521295)",동대문,37.5919549,127.05212949999999,[29]
카페반창고,3.7,서울특별시 동대문구 경희대로1가길 18 B1,"(37.5925313, 127.0516477)",동대문,37.5925313,127.05164769999999,[29]
미연마라탕,3.7,서울특별시 동대문구 경희대로1가길 4,"(37.5918966, 127.0514882)",동대문,37.5918966,127.0514882,[29]
백수씨심야식당,3.9,서울특별시 동대문구 경희대로1길 8-15,"(37.5923576, 127.0517858)",동대문,37.5923576,127.0517858,[29]
고황24시 뼈다귀해장국감자탕,3.5,서울특별시 동대문구 경희대로1길 8-16,"(37.592301, 127.0520356)",동대문,37.592301,127.0520356,[29]
Mods Place,4,서울특별시 동대문구 경희대로3길 11,"(37.5925879, 127.0518508)",동대문,37.5925879,127.0518508,[29]
유성관,-,서울특별시 동대문구 경희대로3길 30,"(37.593022, 127.0508205)",동대문,37.593022,127.0508205,[29]
8 Street,3.4,서울특별시 동대문구 경희대로3길 8,"(37.5927753, 127.0519685)",동대문,37.5927753,127.0519685,[29]
고기야미안해,3.4,서울특별시 동대문구 경희대로4길 20,"(37.5921956, 127.0536087)",동대문,37.592195600000004,127.05360870000001,[29]
배트콩,3.7,서울특별시 동대문구 경희대로4길 50,"(37.5915609, 127.0550163)",동대문,37.5915609,127.05501629999999,[29]
스시선생,4,서울특별시 동대문구 경희대로4길 54,"(37.5914518, 127.0552351)",동대문,37.5914518,127.0552351,[29]
와요,3.9,서울특별시 동대문구 경희대로4길 7,"(37.5925167, 127.0530826)",동대문,37.592516700000004,127.05308259999998,[29]
팔레트,4.1,서울특별시 동대문구 경희대로4길 72 2F,"(37.5911931, 127.0562371)",동대문,37.591193100000005,127.0562371,[29]
부산밀면냉면,3.5,서울특별시 동대문구 경희대로4길 73 1F,"(37.5913654, 127.0562677)",동대문,37.5913654,127.05626770000002,[29]
루데카,-,서울특별시 동대문구 경희대로4길 79 학산빌딩 1F,"(37.5913943, 127.0564889)",동대문,37.5913943,127.05648889999999,[29]
에잇올리,3.9,서울특별시 동대문구 경희대로6길 3-2 1F,"(37.5934211, 127.0530564)",동대문,37.5934211,127.0530564,[29]
푸른하늘,3.9,서울특별시 동대문구 경희대로6길 3-4 1F,"(37.5935067, 127.0530599)",동대문,37.593506700000006,127.05305990000002,[29]
키친요로시쿠,3.8,서울특별시 동대문구 경희대로6길 4,"(37.5932835, 127.0529755)",동대문,37.593283500000005,127.05297549999999,[29]
아라기,-,서울특별시 동대문구 고미술로 71,"(37.5666949, 127.0539611)",동대문,37.566694899999995,127.05396110000001,[31]
연어이야기,4.4,서울특별시 동대문구 고산자로 528-1,"(37.5869471, 127.0383431)",동대문,37.5869471,127.03834309999999,[28]
방앗간,-,서울특별시 동대문구 고산자로28길 73,"(37.574336, 127.0423136)",동대문,37.574335999999995,127.0423136,[]
춘천메밀막국수,-,서울특별시 동대문구 고산자로38길 25,"(37.5801269, 127.0398608)",동대문,37.580126899999996,127.0398608,[32]
안동집손칼국시,4.7,서울특별시 동대문구 고산자로6길 3 경동시장 B1,"(37.5797534, 127.0390013)",동대문,37.5797534,127.03900130000001,[32]
열정쭈꾸미,-,서울특별시 동대문구 답십리로 241,"(37.5728489, 127.0671258)",동대문,37.5728489,127.06712579999999,[]
장안정,3.7,서울특별시 동대문구 답십리로 314,"(37.571729, 127.075158)",동대문,37.571729,127.075158,[]
커피나인,3.9,서울특별시 동대문구 답십리로 68 1F,"(37.57533129999999, 127.0483904)",동대문,37.575331299999995,127.04839040000002,[]
원더월커피로스터스,-,서울특별시 동대문구 답십리로 80 1F,"(37.574695, 127.0494943)",동대문,37.574695,127.04949429999999,[]
맨손의스시,3.4,서울특별시 동대문구 답십리로30길 55,"(37.5728925, 127.0474218)",동대문,37.5728925,127.04742179999998,[]
커피그라운즈,4.2,서울특별시 동대문구 답십리로48길 57,"(37.5701251, 127.0578274)",동대문,37.5701251,127.0578274,[31]
프리카페,-,서울특별시 동대문구 답십리로48길 76 1F,"(37.5693362, 127.0575442)",동대문,37.5693362,127.05754420000001,[31]
답십리별미,4.1,서울특별시 동대문구 답십리로48길 98,"(37.5683251, 127.0575286)",동대문,37.568325099999996,127.05752859999998,[31]
골목길빵공작소,4.3,서울특별시 동대문구 답십리로60길 112 1F,"(37.5683513, 127.0622917)",동대문,37.568351299999996,127.06229170000002,[31]
술사와,-,서울특별시 동대문구 답십리로63길 66,"(37.5754991, 127.0690965)",동대문,37.5754991,127.06909650000001,[]
디어테이블,3.3,서울특별시 동대문구 답십리로72길 68,"(37.5692513, 127.072877)",동대문,37.5692513,127.072877,[]
백정스테이크바,4.1,서울특별시 동대문구 망우로 122-10,"(37.5908179, 127.0665086)",동대문,37.5908179,127.06650859999999,[29]
망우로30,3.9,서울특별시 동대문구 망우로 30-1,"(37.5881592, 127.0566705)",동대문,37.5881592,127.05667050000001,[29]
베러댄,-,서울특별시 동대문구 망우로 34,"(37.58832719999999, 127.0570613)",동대문,37.58832720000001,127.05706129999999,[29]
빵쌤,3.4,서울특별시 동대문구 망우로12길 1,"(37.5877424, 127.0578187)",동대문,37.5877424,127.0578187,[29]
놀부만두,3.9,서울특별시 동대문구 망우로16길 15,"(37.5893156, 127.0614671)",동대문,37.5893156,127.06146709999999,[29]
꽃갈피,-,서울특별시 동대문구 망우로18가길 36,"(37.5886541, 127.060779)",동대문,37.5886541,127.06077900000001,[29]
이모네파전,3.5,서울특별시 동대문구 망우로1길 37,"(37.5890607, 127.0560545)",동대문,37.589060700000005,127.05605449999999,[29]
경발원,4,서울특별시 동대문구 망우로21길 34,"(37.5904039, 127.0612202)",동대문,37.5904039,127.06122020000001,[29]
봉이만두,3.8,서울특별시 동대문구 망우로21길 36 1F,"(37.5903932, 127.0611286)",동대문,37.5903932,127.06112859999999,[29]
와레와레쿡,-,서울특별시 동대문구 망우로21길 52 춘태빌딩 A동 101호,"(37.5903648, 127.0600464)",동대문,37.590364799999996,127.06004640000002,[29]
빈칸,-,서울특별시 동대문구 망우로21길 63,"(37.5899521, 127.059473)",동대문,37.5899521,127.059473,[29]
나정순할매쭈꾸미,4.4,서울특별시 동대문구 무학로 144,"(37.5770555, 127.0307346)",동대문,37.5770555,127.03073459999999,[30]
용두동쭈꾸미,-,서울특별시 동대문구 무학로36길 10,"(37.5771716, 127.0310501)",동대문,37.5771716,127.03105009999999,[30]
장안면옥,3.9,서울특별시 동대문구 사가정로 258,"(37.5790017, 127.0735928)",동대문,37.579001700000006,127.07359280000001,[]
정편백,4,서울특별시 동대문구 서울시립대로12길 3,"(37.5787935, 127.050237)",동대문,37.5787935,127.05023700000001,[]
닛시스시,-,서울특별시 동대문구 신이문로 35,"(37.6030941, 127.0659872)",동대문,37.6030941,127.0659872,[]
고래돈가스,4,서울특별시 동대문구 안암로 154,"(37.5883631, 127.0350877)",동대문,37.5883631,127.0350877,[28]
카페파인,3.9,서울특별시 동대문구 안암로22길 15 1F,"(37.5879995, 127.0356812)",동대문,37.5879995,127.03568119999998,[28]
비나,4.3,서울특별시 동대문구 안암로24길 4,"(37.588379, 127.0352698)",동대문,37.588378999999996,127.03526979999998,[28]
감초식당,4.1,서울특별시 동대문구 약령서길 28 1F,"(37.5795271, 127.0362433)",동대문,37.5795271,127.0362433,[32]
키라쿠,3.7,서울특별시 동대문구 약령시로 5-1 1F,"(37.5827554, 127.0302882)",동대문,37.5827554,127.0302882,[28]
히든트랙,3.8,서울특별시 동대문구 약령시로 6 수운빌딩,"(37.5825056, 127.0304839)",동대문,37.582505600000005,127.03048390000002,[28]
홍릉각,4.3,서울특별시 동대문구 약령시로 90,"(37.5827629, 127.0401349)",동대문,37.5827629,127.04013490000001,[32]
즐거운맛돈까스,4.3,서울특별시 동대문구 왕산로 15-1 2F,"(37.5764932, 127.0252568)",동대문,37.5764932,127.0252568,[30]
팬스테이크키친,-,서울특별시 동대문구 왕산로 200 롯데백화점 청량리점 7F,"(37.580676, 127.0476654)",동대문,37.580676000000004,127.04766540000001,[]
혜성칼국수,3.7,서울특별시 동대문구 왕산로 247-1,"(37.5833859, 127.0489751)",동대문,37.583385899999996,127.04897509999999,[]
마카나이,3.3,서울특별시 동대문구 왕산로 272,"(37.5847262, 127.0510482)",동대문,37.584726200000006,127.05104820000001,[]
서울뼈구이매운족발,3.9,서울특별시 동대문구 왕산로 274-1 1F,"(37.5849946, 127.0512655)",동대문,37.5849946,127.0512655,[]
독,3.4,서울특별시 동대문구 왕산로 278-1,"(37.5852639, 127.0514682)",동대문,37.585263899999994,127.0514682,[]
마루샤브,-,서울특별시 동대문구 왕산로 61 한일빌딩 1F,"(37.577957, 127.0300289)",동대문,37.577957,127.0300289,[30]
커피디셈버,-,서울특별시 동대문구 왕산로 72 한양아이클래스 102호,"(37.5777276, 127.0315002)",동대문,37.5777276,127.03150020000001,[30]
어머니대성집,4.5,서울특별시 동대문구 왕산로11길 4,"(37.5774367, 127.0285492)",동대문,37.5774367,127.02854920000001,[30]
동경통닭,3.8,서울특별시 동대문구 왕산로35길 24 청량리전통시장,"(37.5813397, 127.0444626)",동대문,37.58133970000001,127.04446259999999,[32]
할머니냉면집,3.7,서울특별시 동대문구 왕산로37길 51,"(37.5822259, 127.043698)",동대문,37.5822259,127.04369799999999,[32]
와가리피순대,4.1,서울특별시 동대문구 왕산로9길 22,"(37.57808989999999, 127.0278863)",동대문,37.578089899999995,127.02788629999999,[30]
코코니주방,3.9,서울특별시 동대문구 이문로 112 2F,"(37.5964905, 127.0605616)",동대문,37.5964905,127.06056159999999,[29]
히노하루,3.7,서울특별시 동대문구 이문로 45,"(37.5914889, 127.0567168)",동대문,37.591488899999995,127.0567168,[29]
화덕고,-,서울특별시 동대문구 이문로 88-13,"(37.5949113, 127.0598035)",동대문,37.59491129999999,127.05980349999999,[29]
기석일호,3.4,서울특별시 동대문구 이문로17길 39,"(37.5945624, 127.0566124)",동대문,37.5945624,127.0566124,[29]
