0
 [ 37.5982355 127.0565694]
 [ 37.5982221 127.0563566]
 [ 37.5981959 127.0558893]
 [ 37.5990121 127.058128 ]
 [ 37.59898   127.0578362]
 [ 37.599583  127.0576395]
 [ 37.5983364 127.0557675]
 [ 37.5990701 127.057501 ]]"
"[[ 37.4943556 126.9559704]
 [ 37.4956768 126.9537418]
 [ 37.4933767 126.9575014]
 [ 37.4953064 126.9551549]
 [ 37.4946021 126.957535 ]
 [ 37.4950755 126.9541131]
 [ 37.4950185 126.9562275]
 [ 37.4947561 126.9566134]
 [ 37.4944325 126.9587405]
 [ 37.494839  126.9584533]
 [ 37.4951429 126.9564305]
 [ 37.4952477 126.9556499]
 [ 37.4948968 126.9574449]]"
"[[ 37.5077139 126.9645869]
 [ 37.5074676 126.9648606]
 [ 37.5098338 126.9639423]
 [ 37.5079012 126.964262 ]
 [ 37.5078246 126.960673 ]
 [ 37.5080055 126.960744 ]
 [ 37.5083421 126.9610074]
 [ 37.5086567 126.9616421]
 [ 37.5072453 126.9586327]
 [ 37.5072089 126.9587972]
 [ 37.5077085 126.960272 ]
 [ 37.5078464 126.9600755]
 [ 37.507693  126.9598413]
 [ 37.5075071 126.959707 ]
 [ 37.5083194 126.9616394]
 [ 37.5062698 126.9616401]
 [ 37.5080206 126.9624642]
 [ 37.5079078 126.9620314]
 [ 37.5078008 126.9640077]
 [ 37.5073774 126.9647442]
 [ 37.5069218 126.9631309]
 [ 37.5075037 126.9636307]
 [ 37.5071283 126.9637659]
 [ 37.5088564 126.9622196]
 [ 37.5070171 126.9630108]]"
"[[ 37.4776617 126.9807929]
 [ 37.4805007 126.9806707]
 [ 37.4791883 126.9806161]
 [ 37.4784068 126.9813606]
 [ 37.4778552 126.9809814]
 [ 37.4773288 126.9796996]
 [ 37.4773472 126.9781787]
 [ 37.4776952 126.9801819]
 [ 37.4781779 126.9799447]
 [ 37.4790898 126.9809906]
 [ 37.4799639 126.9810059]
 [ 37.4796201 126.9806284]
 [ 37.4792883 126.9801953]
 [ 37.4786009 126.9795772]
 [ 37.4798872 126.9813088]
 [ 37.4783512 126.9793608]
 [ 37.4773877 126.9777643]
 [ 37.4805925 126.9790854]
 [ 37.4797927 126.9809042]
 [ 37.4798492 126.9828594]
 [ 37.4801639 126.9834058]
 [ 37.4788504 126.9833275]
 [ 37.479224  126.9838187]
 [ 37.4776904 126.9829746]
 [ 37.4768647 126.9848196]
 [ 37.4782369 126.9837665]
 [ 37.4783433 126.9837662]
 [ 37.4784068 126.9833326]]"
"[[ 37.4841822 126.977518 ]
 [ 37.484103  126.9797194]
 [ 37.4861856 126.9794535]
 [ 37.4839958 126.9810744]
 [ 37.4836014 126.9807914]
 [ 37.4823624 126.9809891]
 [ 37.484384  126.9804792]
 [ 37.487267  126.9818565]
 [ 37.4882573 126.9818578]
 [ 37.4825475 126.9811392]
 [ 37.4835812 126.9783493]
 [ 37.4840448 126.9802833]
 [ 37.484054  126.9800944]
 [ 37.4852914 126.9802313]
 [ 37.4852066 126.9801104]
 [ 37.4853298 126.9799832]
 [ 37.4847087 126.9793245]
 [ 37.486126  126.9811935]
 [ 37.4876421 126.9806347]
 [ 37.487352  126.9802135]
 [ 37.4875511 126.9801045]
 [ 37.4862215 126.9811945]
 [ 37.4880877 126.9783943]
 [ 37.484882  126.9813359]
 [ 37.4871471 126.980698 ]
 [ 37.4862393 126.9806459]
 [ 37.4839828 126.9804085]
 [ 37.4855933 126.9802329]
 [ 37.4871451 126.980568 ]
 [ 37.4890208 126.9805799]
 [ 37.4896278 126.9806032]
 [ 37.4896817 126.9816315]
 [ 37.4882284 126.9814285]
 [ 37.4858503 126.9830269]]"
"[[ 37.5123399 126.9438301]
 [ 37.5136289 126.9469158]
 [ 37.511726  126.9453081]
 [ 37.5118333 126.9456142]
 [ 37.5121258 126.9462911]
 [ 37.5112288 126.9447212]
 [ 37.5113711 126.9447136]
 [ 37.5114607 126.9453706]
 [ 37.5117712 126.9451231]
 [ 37.5114    126.9445243]
 [ 37.511337  126.9449312]
 [ 37.5114528 126.9441797]]"
"[[ 37.5610317 126.922653 ]
 [ 37.5616734 126.9268635]
 [ 37.5598285 126.9253901]
 [ 37.5597173 126.9252536]
 [ 37.5602782 126.9253984]
 [ 37.5628104 126.9260287]
 [ 37.5626608 126.9268198]
 [ 37.5623371 126.9266909]
 [ 37.5592613 126.9257412]
 [ 37.5604306 126.9257075]
 [ 37.5608466 126.9259709]
 [ 37.5629965 126.9266689]
 [ 37.5615728 126.9264675]
 [ 37.5615663 126.9266476]
 [ 37.5607448 126.9256814]
 [ 37.5631516 126.9264879]
 [ 37.5641006 126.9232427]
 [ 37.5627806 126.924629 ]
 [ 37.5627317 126.9250066]
 [ 37.5626266 126.9255367]
 [ 37.562802  126.925395 ]
 [ 37.5629034 126.9259504]
 [ 37.5631013 126.9257144]
 [ 37.5619931 126.9241389]
 [ 37.5634863 126.9253512]
 [ 37.563584  126.9259882]
 [ 37.5618698 126.9241497]
 [ 37.5595279 126.9242445]
 [ 37.5621344 126.9230333]
 [ 37.5618897 126.9250561]
 [ 37.561614  126.9257471]
 [ 37.561602  126.9254201]
 [ 37.5613179 126.9257887]
 [ 37.5610177 126.9256639]
 [ 37.5620896 126.9246457]
 [ 37.5619031 126.9268205]
 [ 37.5635893 126.9267634]
 [ 37.5644125 126.9263306]
 [ 37.5673433 126.9288852]
 [ 37.5671888 126.9290368]
 [ 37.561581  126.9277657]
 [ 37.5652411 126.9266544]
 [ 37.5642886 126.9275718]
 [ 37.5669704 126.9288939]
 [ 37.5667378 126.9290829]
 [ 37.5668987 126.9301311]
 [ 37.5677818 126.930441 ]
 [ 37.5681429 126.9304121]
 [ 37.5681098 126.9301443]
 [ 37.5679412 126.9310251]
 [ 37.5658511 126.9287741]
 [ 37.5663295 126.9279715]
 [ 37.5662389 126.928309 ]
 [ 37.5668232 126.9303438]
 [ 37.5688442 126.929055 ]
 [ 37.5696826 126.9298954]
 [ 37.5655063 126.9294028]
 [ 37.5662378 126.930179 ]
 [ 37.5661476 126.9298724]
 [ 37.5670752 126.9269455]
 [ 37.5663048 126.9275361]
 [ 37.5662398 126.927425 ]
 [ 37.5686526 126.9307761]
 [ 37.568094  126.9289956]
 [ 37.567758  126.9295981]
 [ 37.568952  126.9285226]
 [ 37.5669492 126.9304371]
 [ 37.568358  126.9302902]
 [ 37.5686424 126.9298571]
 [ 37.5679911 126.9296649]
 [ 37.5674353 126.9317794]
 [ 37.5683426 126.9304738]
 [ 37.5674491 126.9301187]
 [ 37.5686274 126.9318779]
 [ 37.5699642 126.9312486]
 [ 37.5705006 126.9302788]
 [ 37.5617287 126.9280601]
 [ 37.5661525 126.9273379]
 [ 37.5651112 126.9278588]]"
"[[ 37.5577416 126.9088741]
 [ 37.5548949 126.9103949]
 [ 37.5554102 126.9116595]
 [ 37.5549513 126.9093879]
 [ 37.55568   126.9078924]
 [ 37.5567812 126.9082057]
 [ 37.5546152 126.9110384]
 [ 37.5567149 126.9081455]
 [ 37.5556468 126.907619 ]
 [ 37.5543086 126.9069221]
 [ 37.5566315 126.9080924]
 [ 37.5524687 126.9067226]
 [ 37.5528768 126.9070075]
 [ 37.5571736 126.9057268]
 [ 37.5552481 126.903779 ]
 [ 37.557534  126.9070855]
 [ 37.5576922 126.9075235]
 [ 37.5557889 126.9095341]
 [ 37.5566323 126.9044854]
 [ 37.5559049 126.9061524]
 [ 37.5527564 126.906268 ]
 [ 37.5537805 126.9058377]
 [ 37.5538076 126.9055521]
 [ 37.5539375 126.9056656]
 [ 37.5547324 126.9053993]
 [ 37.5563801 126.905854 ]
 [ 37.5563869 126.90503  ]
 [ 37.5525608 126.9043118]
 [ 37.5533246 126.9047681]
 [ 37.5526779 126.9044131]
 [ 37.5563762 126.9048422]]"
"[[ 37.55543   126.9180243]
 [ 37.5546817 126.9162152]
 [ 37.5547702 126.9164279]
 [ 37.5549983 126.9172315]
 [ 37.5554437 126.9177502]
 [ 37.5537676 126.9179329]
 [ 37.5545333 126.9186982]
 [ 37.553761  126.9183902]
 [ 37.5564833 126.9163127]
 [ 37.5539373 126.916982 ]
 [ 37.5524716 126.916812 ]]"
"[[ 37.5492637 126.9196469]
 [ 37.5493528 126.9189417]
 [ 37.5468526 126.9228192]
 [ 37.545939  126.9221177]
 [ 37.5465827 126.9227557]
 [ 37.5481306 126.9221506]
 [ 37.5485448 126.9224152]
 [ 37.5481966 126.9210859]
 [ 37.5479497 126.9206934]
 [ 37.5482037 126.9206852]
 [ 37.5475555 126.9208439]
 [ 37.547439  126.9218632]
 [ 37.5493168 126.9202255]]"
"[[ 37.5542131 126.9111099]
 [ 37.5541343 126.9121466]
 [ 37.5525507 126.9128781]
 [ 37.552542  126.9133943]
 [ 37.554111  126.913625 ]
 [ 37.5531568 126.9141187]
 [ 37.5539947 126.9128322]
 [ 37.5542358 126.9125955]]"
"[[ 37.5581228 126.9462729]
 [ 37.5593018 126.9452218]
 [ 37.5584289 126.9462437]
 [ 37.5589469 126.9441256]
 [ 37.5592346 126.9441498]
 [ 37.5589523 126.9435188]
 [ 37.5594267 126.9437623]
 [ 37.5592431 126.9434842]
 [ 37.559299  126.9435909]
 [ 37.559038  126.9441356]
 [ 37.5593132 126.9443773]
 [ 37.5590252 126.9449134]
 [ 37.5589175 126.9454683]
 [ 37.5572713 126.9466788]
 [ 37.5574774 126.9479605]
 [ 37.5580534 126.9451704]
 [ 37.5580184 126.945077 ]
 [ 37.5580508 126.9440646]
 [ 37.5582078 126.9432894]
 [ 37.5578106 126.9431999]
 [ 37.5582502 126.9448088]
 [ 37.5582154 126.9460543]
 [ 37.5583317 126.9448095]
 [ 37.558766  126.9449532]
 [ 37.5585113 126.9437741]
 [ 37.558508  126.9431029]
 [ 37.558617  126.9459253]
 [ 37.5575518 126.945998 ]
 [ 37.5577084 126.9459845]
 [ 37.5590446 126.9462803]
 [ 37.558275  126.9453586]
 [ 37.5582668 126.9452534]
 [ 37.5570013 126.9320688]
 [ 37.5566103 126.9332673]
 [ 37.5581204 126.9425799]
 [ 37.5582558 126.9424048]
 [ 37.5586062 126.9424949]
 [ 37.5585124 126.9429942]
 [ 37.5603743 126.9333177]
 [ 37.5586667 126.9424125]
 [ 37.5566994 126.936579 ]
 [ 37.5587574 126.9372178]
 [ 37.5589839 126.9355005]
 [ 37.558982  126.9353885]
 [ 37.5588297 126.9352786]
 [ 37.5589121 126.9406332]
 [ 37.558999  126.9352716]
 [ 37.5592411 126.9342461]
 [ 37.558365  126.9373111]
 [ 37.5577129 126.9380391]
 [ 37.558677  126.9380356]
 [ 37.5585892 126.9380935]
 [ 37.5585412 126.9379617]
 [ 37.5585286 126.9391707]
 [ 37.5586817 126.939362 ]
 [ 37.5591787 126.9393267]
 [ 37.5588357 126.9398556]
 [ 37.5587083 126.9383091]
 [ 37.5588002 126.9348149]
 [ 37.5586019 126.9374006]
 [ 37.5590407 126.9383032]
 [ 37.5575198 126.9352112]
 [ 37.5582224 126.9361847]
 [ 37.5580041 126.9351602]
 [ 37.5581868 126.9348282]
 [ 37.558332  126.9350491]
 [ 37.5584308 126.9348123]
 [ 37.5580731 126.934617 ]
 [ 37.5582811 126.9346978]
 [ 37.5577741 126.9354249]
 [ 37.5581399 126.9344327]
 [ 37.558315  126.9339639]
 [ 37.5584126 126.9354928]
 [ 37.5585691 126.9353604]
 [ 37.5584935 126.934568 ]
 [ 37.5588406 126.9381403]
 [ 37.5583302 126.9345489]
 [ 37.5568534 126.9332457]
 [ 37.5584198 126.9351905]
 [ 37.5569137 126.9336443]
 [ 37.5569918 126.9419201]
 [ 37.557027  126.9334118]
 [ 37.5573377 126.9377977]
 [ 37.5573808 126.938277 ]
 [ 37.55906   126.9385474]
 [ 37.5577441 126.9383986]
 [ 37.5577113 126.9387578]
 [ 37.5578709 126.9390793]
 [ 37.5581977 126.9390486]
 [ 37.5573731 126.9379274]
 [ 37.5568831 126.9373424]
 [ 37.5568005 126.9339832]
 [ 37.5567725 126.9345699]
 [ 37.5564816 126.934986 ]
 [ 37.5569639 126.9417224]
 [ 37.5571514 126.9355254]
 [ 37.5585209 126.9395137]
 [ 37.5571497 126.9356262]
 [ 37.5570056 126.9350431]]"
"[[ 37.4979452 126.9964813]
 [ 37.4975715 126.9996958]
 [ 37.4994225 126.9985873]
 [ 37.4987062 126.9985599]
 [ 37.4989206 126.997589 ]
 [ 37.4982026 126.9981381]
 [ 37.4983768 126.9955531]
 [ 37.4990407 126.9968794]
 [ 37.4988905 126.9978699]
 [ 37.4987408 126.9978583]
 [ 37.4993065 126.9977275]
 [ 37.4996934 126.9990725]
 [ 37.4986609 126.9992049]
 [ 37.4971695 126.9996752]]"
"[[ 37.5127649 127.0176196]
 [ 37.5128408 127.017967 ]
 [ 37.5147666 127.019082 ]
 [ 37.514572  127.0190973]
 [ 37.5154046 127.0188757]
 [ 37.5145937 127.0172507]
 [ 37.515454  127.0168966]
 [ 37.5136236 127.018054 ]
 [ 37.5162424 127.0180921]
 [ 37.5128889 127.0177899]
 [ 37.5129064 127.0189231]
 [ 37.5161224 127.0174252]
 [ 37.5122338 127.0196298]
 [ 37.5104035 127.0200781]
 [ 37.5109644 127.0192177]
 [ 37.5128559 127.0183718]
 [ 37.5155996 127.0188075]
 [ 37.5126777 127.0178538]
 [ 37.5116854 127.0186891]]"
"[[ 37.4919821 127.0096086]
 [ 37.4925    127.0109881]
 [ 37.4911967 127.0097558]
 [ 37.4906081 127.0104884]
 [ 37.4919699 127.0125692]
 [ 37.4913044 127.0115422]
 [ 37.4899927 127.0099469]
 [ 37.491331  127.0128898]
 [ 37.4909695 127.0100686]
 [ 37.4910504 127.0110163]]"
"[[ 37.5434142 127.0510334]
 [ 37.5436176 127.0508916]
 [ 37.5438046 127.0543237]
 [ 37.5434055 127.0548817]
 [ 37.5442254 127.0526475]
 [ 37.5440905 127.0526075]
 [ 37.5434045 127.0515009]
 [ 37.5429692 127.0549725]
 [ 37.543193  127.0531036]
 [ 37.5429236 127.0538913]
 [ 37.5428536 127.0533266]
 [ 37.5432046 127.0535482]
 [ 37.5427799 127.0537324]
 [ 37.5432088 127.0541796]
 [ 37.5433788 127.0542589]
 [ 37.5426789 127.0540573]
 [ 37.5428492 127.0544003]
 [ 37.5445466 127.0512295]
 [ 37.5431304 127.0532753]
 [ 37.5441609 127.0515626]
 [ 37.5425703 127.0539964]
 [ 37.5414092 127.0550499]
 [ 37.5424991 127.0532063]
 [ 37.5426793 127.0529857]
 [ 37.5447137 127.0494892]
 [ 37.5420152 127.0539876]
 [ 37.5446995 127.0518624]
 [ 37.5428632 127.0494018]
 [ 37.5457923 127.0535291]
 [ 37.5451047 127.0531791]
 [ 37.5427671 127.0547193]
 [ 37.5438642 127.0501801]
 [ 37.5432271 127.0559814]
 [ 37.5439657 127.0504798]
 [ 37.5410226 127.0563968]
 [ 37.545143  127.0486452]
 [ 37.5442613 127.0520592]
 [ 37.5414775 127.0569489]
 [ 37.5399382 127.0560076]
 [ 37.5459694 127.0493364]
 [ 37.5460101 127.0492329]]"
"[[ 37.5476689 127.0465524]
 [ 37.5489575 127.0456713]
 [ 37.546201  127.0448702]
 [ 37.5459666 127.0460739]
 [ 37.547089  127.0465948]
 [ 37.5457197 127.0459627]
 [ 37.5456235 127.0458825]
 [ 37.5466489 127.0440995]
 [ 37.5471599 127.0447833]
 [ 37.5494775 127.0446801]
 [ 37.5496496 127.0445693]
 [ 37.5451731 127.0452239]
 [ 37.5464953 127.0465051]
 [ 37.5484828 127.0433586]
 [ 37.5489556 127.0451044]
 [ 37.5485937 127.0455854]
 [ 37.5485244 127.0463774]
 [ 37.5494199 127.0450238]
 [ 37.5463235 127.0473209]
 [ 37.5468142 127.0440442]
 [ 37.5474533 127.0430741]
 [ 37.5473277 127.0435816]
 [ 37.5477942 127.0418826]
 [ 37.5472514 127.043733 ]
 [ 37.5482797 127.0435332]
 [ 37.5480677 127.041612 ]
 [ 37.5480807 127.0424403]
 [ 37.5477859 127.0427451]
 [ 37.547832  127.0432175]
 [ 37.5463021 127.0471198]
 [ 37.5468886 127.0438746]
 [ 37.5465742 127.0433275]
 [ 37.547209  127.0433896]
 [ 37.5469569 127.0468715]
 [ 37.5469592 127.0493838]
 [ 37.547192  127.0406308]
 [ 37.5466709 127.0433614]
 [ 37.5473679 127.0412102]
 [ 37.5464894 127.0416526]
 [ 37.5467792 127.0406112]
 [ 37.5462599 127.0430147]
 [ 37.5460426 127.0433377]
 [ 37.5463732 127.0436526]
 [ 37.5461603 127.0437345]
 [ 37.5473277 127.0423639]
 [ 37.5471689 127.0424417]
 [ 37.5469091 127.0429577]
 [ 37.5469818 127.0427078]
 [ 37.545702  127.042425 ]]"
"[[ 37.5418039 127.0165451]
 [ 37.5436568 127.0156166]
 [ 37.5436145 127.0153003]
 [ 37.5434641 127.0155195]
 [ 37.5434237 127.0152145]
 [ 37.54235   127.0160162]
 [ 37.5409203 127.0147439]
 [ 37.5435728 127.0149455]
 [ 37.5427689 127.0175214]
 [ 37.5423999 127.0173543]]"
"[[ 37.5588878 127.0404333]
 [ 37.559229  127.040292 ]
 [ 37.5594973 127.0411589]
 [ 37.5604811 127.0410191]
 [ 37.5606004 127.0410712]
 [ 37.5605948 127.0414901]
 [ 37.5616616 127.0408177]
 [ 37.5616713 127.0406806]
 [ 37.5594687 127.0399584]
 [ 37.5613435 127.0408104]
 [ 37.5615319 127.0408216]
 [ 37.5608442 127.0411394]]"
"[[ 37.5920046 127.0174094]
 [ 37.5910816 127.0199983]
 [ 37.590727  127.017465 ]
 [ 37.5916709 127.0201106]
 [ 37.5919269 127.0180713]
 [ 37.5909871 127.0171993]
 [ 37.5916543 127.0174691]
 [ 37.5916206 127.0156917]
 [ 37.5908868 127.0196566]
 [ 37.590931  127.0192314]
 [ 37.5919723 127.0182111]
 [ 37.5914138 127.0185581]
 [ 37.5913332 127.0175299]
 [ 37.5924685 127.0202394]
 [ 37.589116  127.0182146]
 [ 37.5897991 127.0190968]
 [ 37.5895322 127.0191796]
 [ 37.5894509 127.0198045]
 [ 37.5926059 127.0189965]
 [ 37.5887752 127.016138 ]
 [ 37.5930311 127.0180081]
 [ 37.5937166 127.0174453]
 [ 37.5886847 127.0182486]
 [ 37.5880801 127.0186846]
 [ 37.591529  127.0200637]
 [ 37.5940235 127.017507 ]
 [ 37.5905518 127.0183747]
 [ 37.5908703 127.0189763]
 [ 37.5909596 127.0195266]
 [ 37.5910372 127.0202944]
 [ 37.5923306 127.0181053]
 [ 37.5907663 127.0191362]
 [ 37.5908162 127.0178877]
 [ 37.5910747 127.0196088]
 [ 37.5911004 127.0166248]
 [ 37.5908838 127.019078 ]
 [ 37.5913637 127.0194714]
 [ 37.593504  127.0153986]
 [ 37.5893804 127.0189064]
 [ 37.5921262 127.0168899]
 [ 37.5908035 127.0170069]
 [ 37.5905615 127.0199813]
 [ 37.5926896 127.0185448]
 [ 37.5921812 127.0184178]
 [ 37.5916214 127.0181715]
 [ 37.5951004 127.0180678]
 [ 37.5906197 127.0186274]
 [ 37.5916394 127.0192515]
 [ 37.590926  127.0197138]
 [ 37.5923793 127.0189395]
 [ 37.5910851 127.0194468]
 [ 37.5907826 127.017715 ]
 [ 37.5917772 127.0184831]
 [ 37.5901361 127.0188772]
 [ 37.5906754 127.0202437]
 [ 37.59163   127.0187682]
 [ 37.5908601 127.0192629]
 [ 37.5920776 127.0180965]
 [ 37.5904049 127.0184785]
 [ 37.5909145 127.0204908]
 [ 37.59033   127.0152207]
 [ 37.5910082 127.019193 ]
 [ 37.5890635 127.0190476]
 [ 37.5887865 127.0173822]
 [ 37.5923671 127.0183474]
 [ 37.590487  127.0188194]
 [ 37.5915342 127.0205755]
 [ 37.5916336 127.018331 ]]"
"[[ 37.5825056 127.0304839]
 [ 37.5827554 127.0302882]
 [ 37.586095  127.0329747]
 [ 37.5842055 127.0295685]
 [ 37.5892903 127.0292704]
 [ 37.5872626 127.0288936]
 [ 37.5823573 127.028449 ]
 [ 37.5843864 127.0298617]
 [ 37.5859316 127.0291985]
 [ 37.5872889 127.028694 ]
 [ 37.5874859 127.0290878]
 [ 37.588347  127.0290505]
 [ 37.5824665 127.0289073]
 [ 37.5877499 127.029424 ]
 [ 37.5848711 127.0295316]
 [ 37.5874416 127.0288585]
 [ 37.5888034 127.0293322]
 [ 37.5840706 127.0295975]
 [ 37.585345  127.0291914]
 [ 37.5870906 127.0294484]
 [ 37.585141  127.0303614]
 [ 37.5849728 127.0312762]
 [ 37.5873085 127.0296562]
 [ 37.5876534 127.0294038]
 [ 37.5869599 127.029115 ]
 [ 37.5874556 127.0295716]
 [ 37.5860913 127.0307378]
 [ 37.5851483 127.0298246]
 [ 37.5853609 127.0301412]
 [ 37.5875571 127.0298647]
 [ 37.585793  127.0296623]
 [ 37.5854765 127.0310545]
 [ 37.5882183 127.0298414]
 [ 37.5843704 127.0295607]
 [ 37.5869557 127.0296981]
 [ 37.5849151 127.029839 ]
 [ 37.5871908 127.0287078]
 [ 37.5864708 127.0294599]
 [ 37.5871834 127.0298899]
 [ 37.5834169 127.0293206]]"
"[[ 37.5891035 127.0041324]
 [ 37.5895361 127.0042546]
 [ 37.5883894 127.0042903]
 [ 37.5901816 127.0037671]
 [ 37.5919034 127.0032176]
 [ 37.589021  127.0041868]
 [ 37.5890112 127.004299 ]
 [ 37.5901204 127.0048368]
 [ 37.5882358 127.0047815]
 [ 37.5902909 127.0046545]
 [ 37.5917087 127.0054531]
 [ 37.5899558 127.0049805]
 [ 37.5914423 127.0052663]
 [ 37.589463  127.0054151]
 [ 37.5896291 127.0043859]
 [ 37.5882506 127.0046103]
 [ 37.5897578 127.0049073]
 [ 37.589119  127.0038127]
 [ 37.5895197 127.0068059]
 [ 37.5889145 127.0028872]]"
"[[ 37.5930444 126.9971941]
 [ 37.5940761 126.9993147]
 [ 37.5930248 126.9975442]
 [ 37.5925549 126.9989682]
 [ 37.5926969 126.9997771]
 [ 37.5928226 126.9988775]
 [ 37.5934747 126.9956687]
 [ 37.5927374 126.9981799]
 [ 37.5932919 126.9968431]
 [ 37.5932483 126.9960567]
 [ 37.5913718 126.9972709]]"
"[[ 37.5103514 127.1109339]
 [ 37.510437  127.110692 ]
 [ 37.5114382 127.1114266]
 [ 37.5112089 127.1116148]
 [ 37.5107681 127.1087221]
 [ 37.5095403 127.1062608]
 [ 37.5102662 127.1072641]
 [ 37.5108602 127.1091   ]
 [ 37.5113474 127.1103791]
 [ 37.5130457 127.1084405]
 [ 37.5156421 127.1082615]
 [ 37.5148902 127.1092817]
 [ 37.5140397 127.1088201]
 [ 37.5139983 127.1093013]
 [ 37.5136604 127.1082296]
 [ 37.5134881 127.1099026]
 [ 37.5129916 127.110113 ]
 [ 37.5132039 127.1105404]
 [ 37.5128564 127.1103409]
 [ 37.5128952 127.1109512]
 [ 37.512804  127.1111616]
 [ 37.5123406 127.1117315]
 [ 37.5122773 127.1125365]
 [ 37.5120304 127.1124195]
 [ 37.5100441 127.1062762]
 [ 37.5071598 127.1081791]
 [ 37.5077265 127.1075695]
 [ 37.5078671 127.1070917]
 [ 37.5079953 127.106899 ]
 [ 37.5082545 127.1066165]
 [ 37.5073929 127.1058724]
 [ 37.5098803 127.1060633]
 [ 37.5086949 127.1049248]
 [ 37.505791  127.1092371]
 [ 37.5054707 127.1088179]
 [ 37.5083192 127.1095803]
 [ 37.5092103 127.1082577]
 [ 37.5080782 127.1096352]
 [ 37.5095858 127.1101331]
 [ 37.5066897 127.1089278]
 [ 37.5096778 127.1121804]
 [ 37.5096451 127.109516 ]
 [ 37.5092567 127.1051263]
 [ 37.5096884 127.105707 ]
 [ 37.5106764 127.1069564]
 [ 37.511509  127.1081523]
 [ 37.510441  127.1084749]
 [ 37.5096154 127.1113136]
 [ 37.5092297 127.110825 ]
 [ 37.5091835 127.1103132]
 [ 37.5093947 127.1104792]]"
"[[ 37.5090697 127.0831774]
 [ 37.5096611 127.0851971]
 [ 37.5097286 127.0847167]
 [ 37.5089506 127.0842013]
 [ 37.508913  127.0839982]
 [ 37.5086675 127.0837184]
 [ 37.5102985 127.0808379]
 [ 37.50992   127.0823356]
 [ 37.5108961 127.0825951]
 [ 37.5100829 127.0836955]
 [ 37.5096891 127.0848563]
 [ 37.5095384 127.0826242]
 [ 37.5097616 127.0836372]]"
"[[ 37.5255574 126.8725966]
 [ 37.5238265 126.8773209]
 [ 37.5222606 126.8741476]
 [ 37.5241644 126.8703368]
 [ 37.5254517 126.8723653]
 [ 37.5252243 126.873096 ]
 [ 37.524017  126.8740565]
 [ 37.5249891 126.8741392]
 [ 37.5251801 126.8753593]
 [ 37.5254666 126.8750733]
 [ 37.5247755 126.8758258]
 [ 37.5235882 126.8765212]
 [ 37.5242881 126.8727588]
 [ 37.5242058 126.873531 ]
 [ 37.5242233 126.8738622]
 [ 37.5274468 126.8715522]
 [ 37.5257088 126.8743014]
 [ 37.5267878 126.8750085]
 [ 37.5268253 126.8749782]
 [ 37.5263828 126.8752357]
 [ 37.5256104 126.8751344]
 [ 37.5255658 126.8755605]
 [ 37.5281164 126.8758458]
 [ 37.5281527 126.8757457]
 [ 37.5257439 126.8721197]
 [ 37.5255045 126.8730929]
 [ 37.5256087 126.8728775]
 [ 37.5235927 126.8723614]
 [ 37.5253419 126.8726779]
 [ 37.525279  126.8727908]
 [ 37.5256571 126.8720871]
 [ 37.5253732 126.8729342]
 [ 37.5257073 126.872256 ]
 [ 37.5270381 126.870737 ]
 [ 37.5227297 126.8743643]
 [ 37.5225902 126.8736198]
 [ 37.524144  126.8724459]]"
"[[ 37.5265136 126.8628448]
 [ 37.5264362 126.8610788]
 [ 37.5268139 126.861374 ]
 [ 37.5268008 126.8631911]
 [ 37.5261946 126.8627512]
 [ 37.5261271 126.8610722]
 [ 37.5240262 126.862973 ]
 [ 37.5233319 126.8631103]
 [ 37.5256968 126.8637362]
 [ 37.5254706 126.8638188]
 [ 37.5249571 126.8628016]
 [ 37.5229066 126.8632061]
 [ 37.5230659 126.8647874]
 [ 37.5273464 126.864459 ]
 [ 37.5234965 126.8644879]
 [ 37.5241638 126.8636995]
 [ 37.5242324 126.8637319]
 [ 37.5254948 126.8634327]
 [ 37.5252373 126.8608357]
 [ 37.5254825 126.8632801]]"
"[[ 37.5213559 126.9249795]
 [ 37.5218511 126.9258265]
 [ 37.5226226 126.9250037]
 [ 37.5237584 126.9225703]
 [ 37.5215486 126.9247997]
 [ 37.524025  126.922888 ]
 [ 37.5229194 126.9242423]
 [ 37.5233278 126.9234386]
 [ 37.5233446 126.9234322]
 [ 37.5245007 126.9237057]
 [ 37.5240065 126.9228655]
 [ 37.5240293 126.9260493]
 [ 37.5251644 126.9255491]
 [ 37.5240419 126.9244816]]"
"[[ 37.5201371 126.9263986]
 [ 37.5202062 126.9263648]
 [ 37.5200129 126.9298731]
 [ 37.5190676 126.9310032]
 [ 37.519303  126.9314898]
 [ 37.5197067 126.9292034]
 [ 37.5206312 126.929975 ]
 [ 37.5213676 126.9302272]
 [ 37.5206978 126.9268688]
 [ 37.5212571 126.9288713]
 [ 37.5198562 126.9279038]
 [ 37.5198765 126.9279007]
 [ 37.5202062 126.9271425]
 [ 37.5207606 126.926893 ]
 [ 37.5199093 126.9317832]
 [ 37.5208329 126.9312858]
 [ 37.5200722 126.9318875]]"
"[[ 37.5136237 126.8927442]
 [ 37.5153597 126.8946347]
 [ 37.5119258 126.8921358]
 [ 37.5134815 126.8930573]
 [ 37.5138911 126.8942605]
 [ 37.5145324 126.89482  ]
 [ 37.5148173 126.8950318]
 [ 37.5147465 126.8949763]
 [ 37.5148538 126.8945958]
 [ 37.5149899 126.8946933]
 [ 37.5129802 126.8949435]
 [ 37.513608  126.8942488]
